IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
47.91.31.231	80	80	FALSE	SIN	Asia Pacific	Singapore	154	6.65
47.245.11.216	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	167	6.64
8.219.100.168	2082	2082	FALSE	SIN	Asia Pacific	Singapore	9	6.64
47.245.26.167	2083	2083	TRUE	SIN	Asia Pacific	Singapore	292	6.64
47.245.29.162	2096	2096	TRUE	LAX	North America	Los Angeles	252	6.64
8.217.239.116	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	77	6.64
47.74.5.150	2095	2095	FALSE	LAX	North America	Los Angeles	186	6.64
47.236.88.181	8443	8443	TRUE	SIN	Asia Pacific	Singapore	99	6.64
47.74.0.183	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	76	6.64
8.218.18.132	2082	2082	FALSE	SIN	Asia Pacific	Singapore	118	6.64
8.219.42.72	2082	2082	FALSE	SIN	Asia Pacific	Singapore	6	6.64
8.222.160.61	2053	2053	TRUE	SIN	Asia Pacific	Singapore	68	6.64
47.245.4.22	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	227	6.64
47.242.234.127	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	47	6.64
8.222.160.61	2083	2083	TRUE	SIN	Asia Pacific	Singapore	75	6.63
8.222.140.185	8443	8443	TRUE	SIN	Asia Pacific	Singapore	75	6.63
8.222.129.32	2087	2087	TRUE	SIN	Asia Pacific	Singapore	130	6.63
8.217.164.10	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	44	6.63
47.74.26.131	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	73	6.63
47.74.16.255	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	6.63
47.245.28.255	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	89	6.63
47.245.34.36	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	110	6.63
8.222.131.102	2087	2087	TRUE	SIN	Asia Pacific	Singapore	87	6.63
47.245.54.197	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	75	6.63
8.217.164.10	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	60	6.63
47.245.57.109	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	161	6.62
8.210.151.69	2087	2087	TRUE	SIN	Asia Pacific	Singapore	133	6.62
47.245.4.219	2083	2083	TRUE	SIN	Asia Pacific	Singapore	235	6.62
8.209.240.229	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	89	6.62
47.245.37.94	8080	8080	FALSE	SIN	Asia Pacific	Singapore	168	6.62
47.245.15.207	2095	2095	FALSE	SIN	Asia Pacific	Singapore	162	6.62
8.209.214.222	8443	8443	TRUE	LAX	North America	Los Angeles	186	6.62
47.245.55.94	8880	8880	FALSE	SIN	Asia Pacific	Singapore	172	6.61
8.217.207.60	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	59	6.61
47.236.148.174	2052	2052	FALSE	SIN	Asia Pacific	Singapore	25	6.61
8.222.168.155	8880	8880	FALSE	SIN	Asia Pacific	Singapore	20	6.61
8.222.237.131	2082	2082	FALSE	SIN	Asia Pacific	Singapore	222	6.61
47.242.155.183	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	53	6.61
8.219.157.97	80	80	FALSE	SIN	Asia Pacific	Singapore	7	6.6
8.219.97.179	8080	8080	FALSE	SIN	Asia Pacific	Singapore	9	6.6
47.242.171.94	443	443	TRUE	HKG	Asia Pacific	Hong Kong	105	6.6
47.245.113.117	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	6.6
47.242.234.127	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	42	6.59
47.245.37.37	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	90	6.59
8.222.140.185	2087	2087	TRUE	SIN	Asia Pacific	Singapore	67	6.59
8.210.156.6	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	48	6.59
8.219.84.214	2087	2087	TRUE	SIN	Asia Pacific	Singapore	55	6.59
8.219.228.193	2087	2087	TRUE	SIN	Asia Pacific	Singapore	2	6.59
47.245.40.161	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	75	6.59
47.91.3.112	2053	2053	TRUE	SIN	Asia Pacific	Singapore	210	6.59
47.236.144.208	2052	2052	FALSE	SIN	Asia Pacific	Singapore	27	6.58
8.217.251.62	2083	2083	TRUE	SIN	Asia Pacific	Singapore	94	6.58
47.245.4.143	80	80	FALSE	HKG	Asia Pacific	Hong Kong	174	6.58
47.245.29.126	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	81	6.58
47.74.26.132	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	169	6.58
47.74.16.67	8080	8080	FALSE	SIN	Asia Pacific	Singapore	161	6.58
8.219.40.255	2053	2053	TRUE	SIN	Asia Pacific	Singapore	33	6.58
8.222.175.78	2095	2095	FALSE	SIN	Asia Pacific	Singapore	19	6.58
8.222.168.155	2086	2086	FALSE	SIN	Asia Pacific	Singapore	35	6.57
47.245.9.228	8880	8880	FALSE	SIN	Asia Pacific	Singapore	153	6.57
47.245.34.36	2086	2086	FALSE	SIN	Asia Pacific	Singapore	162	6.57
47.245.84.155	80	80	FALSE	SIN	Asia Pacific	Singapore	5	6.57
47.245.13.93	2096	2096	TRUE	SIN	Asia Pacific	Singapore	483	6.57
8.222.229.102	8880	8880	FALSE	SIN	Asia Pacific	Singapore	4	6.57
47.91.23.146	8080	8080	FALSE	LAX	North America	Los Angeles	172	6.56
47.245.15.236	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	156	6.56
47.236.130.95	2082	2082	FALSE	SIN	Asia Pacific	Singapore	22	6.56
47.74.7.51	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	80	6.56
47.74.13.239	80	80	FALSE	NRT	Asia Pacific	Tokyo	79	6.56
8.210.21.65	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	37	6.55
47.245.30.208	8080	8080	FALSE	SIN	Asia Pacific	Singapore	160	6.55
47.242.234.127	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	67	6.55
8.222.160.61	2082	2082	FALSE	SIN	Asia Pacific	Singapore	14	6.54
47.74.34.38	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	79	6.54
47.91.3.87	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	79	6.54
8.219.106.15	8443	8443	TRUE	SIN	Asia Pacific	Singapore	56	6.54
47.242.176.237	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	44	6.54
47.245.56.121	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	179	6.54
8.222.153.11	8443	8443	TRUE	SIN	Asia Pacific	Singapore	99	6.54
47.91.2.165	80	80	FALSE	NRT	Asia Pacific	Tokyo	78	6.54
8.219.121.87	8880	8880	FALSE	SIN	Asia Pacific	Singapore	23	6.54
47.74.20.95	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	136	6.54
47.74.20.95	8443	8443	TRUE	LAX	North America	Los Angeles	261	6.54
8.209.212.5	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	97	6.53
8.219.126.240	8443	8443	TRUE	SIN	Asia Pacific	Singapore	78	6.53
47.91.31.235	8080	8080	FALSE	LAX	North America	Los Angeles	181	6.53
47.245.107.174	443	443	TRUE	SIN	Asia Pacific	Singapore	55	6.53
8.219.0.162	8880	8880	FALSE	SIN	Asia Pacific	Singapore	5	6.53
8.218.3.12	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	49	6.53
47.245.41.84	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	183	6.52
47.91.16.198	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	184	6.52
47.245.54.98	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	79	6.52
8.219.175.127	2087	2087	TRUE	SIN	Asia Pacific	Singapore	121	6.52
47.245.10.123	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	166	6.52
47.236.125.62	8080	8080	FALSE	SIN	Asia Pacific	Singapore	10	6.52
8.222.130.137	2096	2096	TRUE	SIN	Asia Pacific	Singapore	91	6.52
47.74.5.233	2086	2086	FALSE	SIN	Asia Pacific	Singapore	149	6.51
47.245.12.179	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	216	6.51
47.245.126.151	80	80	FALSE	SIN	Asia Pacific	Singapore	12	6.51
8.222.212.219	8880	8880	FALSE	SIN	Asia Pacific	Singapore	63	6.51
47.91.3.87	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	100	6.5
47.245.54.140	2053	2053	TRUE	SIN	Asia Pacific	Singapore	227	6.5
8.222.168.24	8443	8443	TRUE	SIN	Asia Pacific	Singapore	55	6.5
8.219.58.64	443	443	TRUE	SIN	Asia Pacific	Singapore	123	6.5
47.236.117.48	2083	2083	TRUE	SIN	Asia Pacific	Singapore	123	6.5
47.245.33.163	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	76	6.49
47.91.22.115	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	96	6.49
47.74.8.238	2095	2095	FALSE	SIN	Asia Pacific	Singapore	164	6.49
8.219.55.31	2052	2052	FALSE	SIN	Asia Pacific	Singapore	2	6.49
8.217.250.222	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	42	6.49
47.236.79.77	2095	2095	FALSE	SIN	Asia Pacific	Singapore	28	6.48
8.219.122.55	2096	2096	TRUE	SIN	Asia Pacific	Singapore	73	6.48
47.74.11.9	8443	8443	TRUE	SIN	Asia Pacific	Singapore	225	6.47
8.222.164.44	2086	2086	FALSE	SIN	Asia Pacific	Singapore	23	6.47
47.245.42.162	2087	2087	TRUE	SIN	Asia Pacific	Singapore	271	6.47
8.219.61.52	8880	8880	FALSE	SIN	Asia Pacific	Singapore	4	6.47
47.74.27.211	2086	2086	FALSE	SIN	Asia Pacific	Singapore	377	6.47
8.210.9.129	2095	2095	FALSE	SIN	Asia Pacific	Singapore	87	6.46
47.74.14.156	2096	2096	TRUE	SIN	Asia Pacific	Singapore	195	6.46
8.218.110.180	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	79	6.46
47.245.30.208	2096	2096	TRUE	LAX	North America	Los Angeles	224	6.46
47.236.123.133	2087	2087	TRUE	SIN	Asia Pacific	Singapore	51	6.46
47.74.43.95	2087	2087	TRUE	LAX	North America	Los Angeles	183	6.46
47.245.33.163	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	6.46
47.245.4.189	2083	2083	TRUE	SIN	Asia Pacific	Singapore	288	6.46
8.210.66.190	8443	8443	TRUE	SIN	Asia Pacific	Singapore	70	6.45
47.236.161.155	8443	8443	TRUE	SIN	Asia Pacific	Singapore	88	6.45
47.245.37.12	2096	2096	TRUE	LAX	North America	Los Angeles	567	6.45
8.209.212.5	2096	2096	TRUE	SIN	Asia Pacific	Singapore	169	6.45
47.245.9.228	2086	2086	FALSE	SIN	Asia Pacific	Singapore	172	6.45
8.222.174.108	2096	2096	TRUE	SIN	Asia Pacific	Singapore	138	6.45
8.218.201.73	2053	2053	TRUE	SIN	Asia Pacific	Singapore	118	6.44
47.74.0.183	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	77	6.44
47.74.16.67	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	166	6.44
47.245.37.37	8080	8080	FALSE	SIN	Asia Pacific	Singapore	170	6.44
8.218.85.128	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	90	6.44
8.219.114.201	2086	2086	FALSE	SIN	Asia Pacific	Singapore	5	6.44
47.245.52.165	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	83	6.44
47.245.41.84	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	361	6.44
47.91.16.198	8080	8080	FALSE	SIN	Asia Pacific	Singapore	170	6.44
47.236.161.155	2096	2096	TRUE	SIN	Asia Pacific	Singapore	43	6.44
8.210.101.157	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	59	6.44
47.245.54.58	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	167	6.43
47.245.37.41	80	80	FALSE	NRT	Asia Pacific	Tokyo	78	6.43
8.217.250.5	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	47	6.43
47.245.40.55	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	159	6.43
8.217.85.14	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	59	6.43
8.219.60.54	2086	2086	FALSE	SIN	Asia Pacific	Singapore	45	6.43
8.219.115.215	2087	2087	TRUE	SIN	Asia Pacific	Singapore	158	6.43
8.209.214.157	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	79	6.43
8.218.18.235	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	82	6.42
47.74.15.117	2086	2086	FALSE	SIN	Asia Pacific	Singapore	160	6.42
8.219.173.195	2052	2052	FALSE	SIN	Asia Pacific	Singapore	14	6.42
8.210.156.6	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	98	6.42
8.219.40.255	2083	2083	TRUE	SIN	Asia Pacific	Singapore	43	6.42
8.209.242.25	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	75	6.41
47.74.5.150	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	152	6.41
8.218.119.115	80	80	FALSE	SIN	Asia Pacific	Singapore	78	6.4
8.219.97.179	8443	8443	TRUE	SIN	Asia Pacific	Singapore	61	6.4
47.74.34.135	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	74	6.4
47.74.13.66	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	73	6.4
47.245.9.228	8443	8443	TRUE	SIN	Asia Pacific	Singapore	221	6.4
47.245.54.58	80	80	FALSE	SIN	Asia Pacific	Singapore	162	6.4
47.74.8.238	2087	2087	TRUE	SIN	Asia Pacific	Singapore	426	6.4
47.245.14.216	8080	8080	FALSE	SIN	Asia Pacific	Singapore	153	6.4
47.245.37.89	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	170	6.39
47.245.39.49	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	168	6.39
47.74.27.151	2087	2087	TRUE	SIN	Asia Pacific	Singapore	213	6.39
47.74.26.196	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	199	6.39
47.74.22.171	2052	2052	FALSE	LAX	North America	Los Angeles	188	6.39
8.219.110.88	2095	2095	FALSE	SIN	Asia Pacific	Singapore	17	6.39
47.245.30.65	8443	8443	TRUE	SIN	Asia Pacific	Singapore	306	6.39
47.245.12.126	2052	2052	FALSE	SIN	Asia Pacific	Singapore	154	6.38
47.245.58.250	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	85	6.38
8.222.137.166	2096	2096	TRUE	SIN	Asia Pacific	Singapore	133	6.38
47.245.52.153	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	86	6.38
8.218.142.253	2095	2095	FALSE	SIN	Asia Pacific	Singapore	85	6.38
8.222.169.182	2086	2086	FALSE	SIN	Asia Pacific	Singapore	6	6.38
47.74.22.171	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	213	6.37
8.222.213.221	2087	2087	TRUE	SIN	Asia Pacific	Singapore	114	6.37
47.245.26.167	80	80	FALSE	HKG	Asia Pacific	Hong Kong	173	6.37
47.245.33.163	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	77	6.37
47.245.32.215	2096	2096	TRUE	SIN	Asia Pacific	Singapore	343	6.37
47.242.59.216	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	77	6.37
47.245.13.93	2086	2086	FALSE	SIN	Asia Pacific	Singapore	159	6.36
8.222.249.98	2096	2096	TRUE	SIN	Asia Pacific	Singapore	56	6.36
47.245.55.99	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	80	6.36
47.91.3.112	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	145	6.36
47.74.16.255	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	76	6.36
47.74.54.33	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	89	6.36
8.218.8.142	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	77	6.35
47.74.49.62	2053	2053	TRUE	SIN	Asia Pacific	Singapore	166	6.35
8.219.98.13	2053	2053	TRUE	SIN	Asia Pacific	Singapore	46	6.35
8.209.240.227	2086	2086	FALSE	SIN	Asia Pacific	Singapore	163	6.35
8.219.122.96	2087	2087	TRUE	SIN	Asia Pacific	Singapore	66	6.35
8.210.39.96	2052	2052	FALSE	SIN	Asia Pacific	Singapore	73	6.35
47.245.34.140	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	124	6.35
8.210.146.108	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	61	6.35
8.219.126.3	2096	2096	TRUE	SIN	Asia Pacific	Singapore	64	6.35
47.245.26.167	8880	8880	FALSE	LAX	North America	Los Angeles	175	6.34
8.219.102.252	2096	2096	TRUE	SIN	Asia Pacific	Singapore	57	6.34
8.222.154.227	2053	2053	TRUE	SIN	Asia Pacific	Singapore	73	6.34
47.236.7.246	2087	2087	TRUE	SIN	Asia Pacific	Singapore	88	6.34
47.91.16.214	2083	2083	TRUE	SIN	Asia Pacific	Singapore	212	6.33
47.245.52.165	2053	2053	TRUE	LAX	North America	Los Angeles	339	6.33
8.209.222.31	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	78	6.33
8.219.103.57	2095	2095	FALSE	SIN	Asia Pacific	Singapore	6	6.33
8.210.107.246	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	108	6.33
47.236.87.246	2083	2083	TRUE	SIN	Asia Pacific	Singapore	109	6.33
47.236.75.113	2095	2095	FALSE	SIN	Asia Pacific	Singapore	22	6.33
47.74.50.249	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	164	6.33
8.219.63.193	80	80	FALSE	SIN	Asia Pacific	Singapore	3	6.32
8.219.140.63	2086	2086	FALSE	SIN	Asia Pacific	Singapore	9	6.32
8.222.208.83	2087	2087	TRUE	SIN	Asia Pacific	Singapore	108	6.32
8.222.174.108	2087	2087	TRUE	SIN	Asia Pacific	Singapore	68	6.32
8.219.121.24	2082	2082	FALSE	SIN	Asia Pacific	Singapore	19	6.32
47.74.15.120	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	212	6.32
47.74.13.200	8880	8880	FALSE	SIN	Asia Pacific	Singapore	162	6.32
47.74.13.66	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	461	6.32
47.245.14.160	2087	2087	TRUE	SIN	Asia Pacific	Singapore	359	6.32
47.236.145.85	8080	8080	FALSE	SIN	Asia Pacific	Singapore	27	6.32
8.222.128.131	2053	2053	TRUE	SIN	Asia Pacific	Singapore	60	6.31
47.245.42.210	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	83	6.31
47.245.56.50	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	211	6.31
8.222.154.227	8443	8443	TRUE	SIN	Asia Pacific	Singapore	86	6.3
47.243.42.219	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	47	6.3
47.74.26.132	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	223	6.3
47.245.42.210	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	176	6.3
47.245.4.189	8080	8080	FALSE	SIN	Asia Pacific	Singapore	176	6.29
47.242.17.250	443	443	TRUE	HKG	Asia Pacific	Hong Kong	93	6.29
8.219.100.155	2095	2095	FALSE	SIN	Asia Pacific	Singapore	12	6.29
8.222.229.102	2053	2053	TRUE	SIN	Asia Pacific	Singapore	81	6.29
47.74.15.120	80	80	FALSE	NRT	Asia Pacific	Tokyo	82	6.29
8.217.49.34	2096	2096	TRUE	SIN	Asia Pacific	Singapore	84	6.28
47.245.54.140	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	79	6.28
8.210.3.24	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	42	6.28
47.236.7.206	80	80	FALSE	SIN	Asia Pacific	Singapore	23	6.28
47.91.14.62	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	6.28
47.91.2.5	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	72	6.27
8.222.164.44	2096	2096	TRUE	SIN	Asia Pacific	Singapore	78	6.27
47.245.59.188	80	80	FALSE	NRT	Asia Pacific	Tokyo	72	6.27
47.242.59.216	80	80	FALSE	HKG	Asia Pacific	Hong Kong	57	6.27
47.245.4.219	2095	2095	FALSE	SIN	Asia Pacific	Singapore	155	6.27
8.219.156.148	8880	8880	FALSE	SIN	Asia Pacific	Singapore	6	6.27
47.245.37.89	80	80	FALSE	LAX	North America	Los Angeles	185	6.27
47.236.83.196	2083	2083	TRUE	SIN	Asia Pacific	Singapore	135	6.27
8.222.221.197	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	6.27
8.217.248.220	443	443	TRUE	HKG	Asia Pacific	Hong Kong	111	6.27
8.219.12.152	2096	2096	TRUE	SIN	Asia Pacific	Singapore	44	6.27
47.245.30.208	2083	2083	TRUE	LAX	North America	Los Angeles	249	6.27
8.222.137.192	80	80	FALSE	SIN	Asia Pacific	Singapore	59	6.27
47.236.150.109	8443	8443	TRUE	SIN	Asia Pacific	Singapore	111	6.26
8.219.103.57	2096	2096	TRUE	SIN	Asia Pacific	Singapore	59	6.26
8.217.85.14	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	36	6.26
8.222.136.196	2053	2053	TRUE	SIN	Asia Pacific	Singapore	93	6.26
47.74.5.150	8443	8443	TRUE	SIN	Asia Pacific	Singapore	220	6.26
47.242.171.94	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	92	6.26
47.236.130.95	8880	8880	FALSE	SIN	Asia Pacific	Singapore	11	6.26
47.245.8.185	2053	2053	TRUE	SIN	Asia Pacific	Singapore	244	6.25
47.245.37.94	8443	8443	TRUE	LAX	North America	Los Angeles	351	6.25
8.222.144.219	2082	2082	FALSE	SIN	Asia Pacific	Singapore	32	6.25
8.222.145.110	2082	2082	FALSE	SIN	Asia Pacific	Singapore	15	6.25
8.219.129.38	2086	2086	FALSE	SIN	Asia Pacific	Singapore	8	6.25
8.209.252.13	2095	2095	FALSE	SIN	Asia Pacific	Singapore	164	6.25
47.74.16.67	2096	2096	TRUE	LAX	North America	Los Angeles	209	6.25
47.236.75.113	2082	2082	FALSE	SIN	Asia Pacific	Singapore	14	6.25
8.222.144.219	2087	2087	TRUE	SIN	Asia Pacific	Singapore	89	6.25
47.91.1.199	80	80	FALSE	NRT	Asia Pacific	Tokyo	79	6.24
47.245.58.250	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	77	6.24
8.219.100.155	8443	8443	TRUE	SIN	Asia Pacific	Singapore	69	6.24
47.245.55.94	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	174	6.23
8.219.110.88	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	6.23
47.74.13.94	80	80	FALSE	NRT	Asia Pacific	Tokyo	77	6.23
47.74.46.84	2083	2083	TRUE	SIN	Asia Pacific	Singapore	210	6.23
47.74.13.94	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	84	6.23
47.242.234.127	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	76	6.23
8.222.150.197	2053	2053	TRUE	SIN	Asia Pacific	Singapore	76	6.23
47.245.58.175	2096	2096	TRUE	SIN	Asia Pacific	Singapore	418	6.22
8.209.212.5	2087	2087	TRUE	LAX	North America	Los Angeles	202	6.22
47.74.37.50	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	167	6.22
8.219.60.130	2053	2053	TRUE	SIN	Asia Pacific	Singapore	28	6.22
8.219.156.148	8443	8443	TRUE	SIN	Asia Pacific	Singapore	83	6.22
8.219.77.222	2052	2052	FALSE	SIN	Asia Pacific	Singapore	14	6.21
8.209.240.229	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	82	6.21
47.245.57.38	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	162	6.21
47.245.29.126	2095	2095	FALSE	LAX	North America	Los Angeles	182	6.21
8.209.246.24	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	164	6.21
47.236.75.113	8443	8443	TRUE	SIN	Asia Pacific	Singapore	109	6.21
8.219.98.13	8443	8443	TRUE	SIN	Asia Pacific	Singapore	49	6.21
8.219.73.21	2087	2087	TRUE	SIN	Asia Pacific	Singapore	106	6.2
47.74.40.13	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	163	6.2
8.219.122.55	2052	2052	FALSE	SIN	Asia Pacific	Singapore	52	6.2
47.245.113.12	2082	2082	FALSE	SIN	Asia Pacific	Singapore	9	6.2
8.209.248.161	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	169	6.2
47.245.31.0	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	73	6.19
8.222.150.197	2087	2087	TRUE	SIN	Asia Pacific	Singapore	78	6.19
8.217.147.230	2087	2087	TRUE	SIN	Asia Pacific	Singapore	113	6.19
8.222.221.197	8880	8880	FALSE	SIN	Asia Pacific	Singapore	22	6.19
47.245.34.140	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	87	6.18
47.236.11.84	2083	2083	TRUE	SIN	Asia Pacific	Singapore	124	6.18
8.222.253.235	2052	2052	FALSE	SIN	Asia Pacific	Singapore	27	6.18
47.74.27.151	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	171	6.17
47.74.54.145	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	82	6.17
47.74.11.251	2087	2087	TRUE	SIN	Asia Pacific	Singapore	266	6.17
8.209.243.137	2096	2096	TRUE	LAX	North America	Los Angeles	192	6.17
47.245.37.12	8880	8880	FALSE	LAX	North America	Los Angeles	175	6.17
47.74.15.120	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	106	6.17
47.243.42.219	80	80	FALSE	HKG	Asia Pacific	Hong Kong	64	6.17
47.245.57.109	8443	8443	TRUE	LAX	North America	Los Angeles	287	6.17
47.245.37.89	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	76	6.16
47.243.42.219	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	48	6.16
47.91.21.202	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	83	6.16
47.74.43.24	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	83	6.16
47.74.52.188	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	173	6.16
47.74.4.47	2095	2095	FALSE	LAX	North America	Los Angeles	186	6.16
47.245.42.210	2082	2082	FALSE	LAX	North America	Los Angeles	176	6.15
47.245.57.109	8443	8443	TRUE	SIN	Asia Pacific	Singapore	191	6.15
8.210.245.224	2053	2053	TRUE	SIN	Asia Pacific	Singapore	101	6.15
47.74.27.151	80	80	FALSE	SIN	Asia Pacific	Singapore	319	6.14
8.209.248.161	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	181	6.14
8.219.63.193	2053	2053	TRUE	SIN	Asia Pacific	Singapore	52	6.14
47.74.54.145	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	85	6.14
8.217.250.5	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	42	6.14
47.245.34.36	8443	8443	TRUE	SIN	Asia Pacific	Singapore	261	6.14
47.236.104.11	2087	2087	TRUE	SIN	Asia Pacific	Singapore	126	6.14
8.222.174.108	2083	2083	TRUE	SIN	Asia Pacific	Singapore	78	6.13
47.245.31.0	2096	2096	TRUE	SIN	Asia Pacific	Singapore	254	6.13
47.245.9.228	2053	2053	TRUE	SIN	Asia Pacific	Singapore	364	6.13
8.210.55.134	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	37	6.13
8.222.164.44	2082	2082	FALSE	SIN	Asia Pacific	Singapore	41	6.13
